,id,tags,lonlat,amenity_name,shop,healthcare
6318,253671133,"{'name': 'Praktik dokter dan Apotik Vivi Farma', 'amenity': 'clinic', 'building': 'yes'}","(2595689369, 2595689370, 2595689371, 2595689372, 2595689369)",clinic,,
6319,254982936,"{'addr:city': 'Makassar', 'addr:housename': 'Kamps 5 Fakultas / ProdiKedokteran Universitas Indonesia Timur', 'addr:street': 'Jalan Abdul Kadir', 'amenity': 'hospital', 'building': 'yes', 'name': 'Kamps 5 Fakultas Kedokteran Universitas Indonesia Timur'}","(2607409876, 2607409875, 2607409874, 2607405672, 2607405673, 2607405674, 2607405675, 2607405676, 2607405677, 2607405678, 2607405679, 2607405680, 2607405681, 2607405682, 2607405668, 2607405667, 2586285234, 2607405683, 2607409896, 2607405684, 2607405685, 2607405686, 2607405687, 2607409876)",hospital,,
6320,255179588,"{'amenity': 'hospital', 'name': 'RSUD Karanganyar'}","(2609034086, 2609034087, 2609034088, 2609034089, 2609034090, 2609034091, 2609034092, 2609034093, 2609034094, 2609034095, 2609034096, 2609034097, 2609034098, 2609034086)",hospital,,
6321,255363780,"{'name': 'RS Dr. Marmadhi', 'amenity': 'hospital', 'building': 'yes', 'emergency': 'yes'}","(2610566407, 2610566408, 2610566409, 2610566410, 2610566407)",hospital,,
6322,255363796,"{'amenity': 'hospital', 'emergency': 'yes', 'name': 'RS. Amal Sehat Slogohimo'}","(2610566689, 2610566690, 2610566691, 2610566692, 6041719030, 2610566689)",hospital,,
6323,255401738,"{'amenity': 'hospital', 'emergency': 'yes', 'name': 'RS Marga Husada Wonogiri'}","(2610939889, 2610939891, 2610939893, 2610939894, 2610939896, 2610939898, 2610939900, 2610939889)",hospital,,
6324,255401747,"{'addr:city': 'Wonogiri', 'addr:full': 'Jalan Jenderal Ahmad Yani No.40, Joho Lor, Giriwono, Kec. Wonogiri, Kabupaten Wonogiri, Jawa Tengah 57612', 'amenity': 'hospital', 'emergency': 'yes', 'name': 'RSUD dr. Soediran Mangun Sumarso Wonogiri', 'operator:type': 'government', 'website': 'https://rsudsoediranms.com/'}","(2610939981, 2610939985, 2610939986, 7345532853, 7345532854, 2610939988, 7322409412, 7322409413, 2610939981)",hospital,,
6325,255524185,"{'amenity': 'hospital', 'emergency': 'yes', 'name': 'RS Medika Husada Wonogiri'}","(2612070702, 5998187378, 5998186254, 2612070703, 2612070704, 2612070705, 2612070702)",hospital,,
6326,255622654,"{'amenity': 'hospital', 'emergency': 'yes', 'name': 'Puskesmas Jatisrono 2'}","(2612981807, 2612981808, 2612981809, 2612981810, 2612981811, 2612981803, 2612981807)",hospital,,
6327,255622656,"{'name': 'Puskesmas Jatisrono 1', 'amenity': 'hospital', 'building': 'yes'}","(2612981818, 2612981819, 2612981820, 2612981821, 2612981818)",hospital,,
6328,255622670,"{'name': 'Unter Iwis', 'amenity': 'clinic', 'clinic:type_id': 'puskesmas'}","(2612982006, 2612982001, 2612981988, 2612982025, 2612982029, 2612982021, 2612982027, 2612982006)",clinic,,
6329,255701388,"{'name': 'Puskesmas', 'amenity': 'hospital'}","(2613700845, 2613700836, 2613700830, 2613700834, 2613700845)",hospital,,
6330,255708169,"{'name': 'Puskesmas Perawatan Plus Lahusa', 'amenity': 'hospital', 'emergency': 'yes', 'building:use': 'medical'}","(2613796085, 2613796088, 2613796087, 2613796082, 2613796085)",hospital,,
6331,255755684,"{'name': 'Posyandu Anyelir 14', 'amenity': 'clinic', 'building': 'yes', 'M:toilets': 'yes', 'access:roof': 'no', 'M:electricity': 'yes', 'M:hazard_prone': 'no', 'clinic:type_id': 'posyandu', 'building:levels': '1', 'M:drinking_water': 'yes', 'capacity:persons': '200', 'M:capacity:persons': '200', 'building:condition': 'Baik', 'M:communication_availability': 'yes', 'M:transportation_availability': 'yes'}","(2614449107, 2614449122, 2614449148, 2614449138, 2614449107)",clinic,,
6332,255877890,"{'name': 'Klinik Soesbandoro', 'amenity': 'clinic'}","(2615918326, 2615918330, 2615918361, 2615918355, 2615918326)",clinic,,
6333,255877891,"{'amenity': 'clinic', 'building': 'yes'}","(2615918347, 2615918349, 2615918359, 2615918357, 2615918347)",clinic,,
6334,255877892,"{'amenity': 'clinic', 'building': 'yes'}","(2615918328, 2615918332, 2615918337, 2615918334, 2615918328)",clinic,,
6335,255877893,"{'amenity': 'clinic', 'building': 'yes'}","(2615918335, 2615918339, 2615918353, 2615918351, 2615918344, 2615918345, 2615918342, 2615918341, 2615918335)",clinic,,
6336,256059689,"{'name': 'RSUD TANJUNG', 'amenity': 'hospital', 'building': 'yes', 'emergency': 'yes'}","(2294336772, 2294336775, 2617582074, 2617582075, 2294336772)",hospital,,
6337,256552473,"{'amenity': 'hospital', 'building': 'yes', 'emergency': 'yes', 'name': 'RSUD Bumiayu'}","(2622051241, 2622051243, 2622051245, 2622051247, 2622051248, 2622051249, 2622051250, 2622051251, 2622051252, 7414956137, 2622051253, 7414956136, 2622051241)",hospital,,
6338,256811714,"{'amenity': 'hospital', 'building': 'yes'}","(2624440162, 2624440164, 2624440166, 2624440168, 2624440170, 2624440172, 2624440174, 2624440176, 2624440178, 2624440181, 2624440183, 2624440185, 2624440187, 2624440162)",hospital,,
6339,257047447,"{'name': 'International Hospital Prof Anwar Makkatutu Bantaeng', 'amenity': 'hospital', 'building': 'yes', 'addr:city': 'Bantaeng', 'emergency': 'yes', 'addr:housename': 'Jl. Seruni'}","(2626635224, 2626635226, 2626635227, 2626635229, 2626635224)",hospital,,
6340,257056720,"{'amenity': 'toilets', 'building': 'yes'}","(2626732401, 2626732402, 2626732403, 2523918099, 2523918100, 2626732401)",toilets,,
6341,257278472,"{'amenity': 'hospital', 'healthcare': 'hospital', 'layer': '1', 'name': 'RS. Nene Mallomo'}","(2628673779, 2628673781, 2628673783, 2628673784, 2628673786, 2628673788, 2628673789, 2628673791, 2628673793, 2628673794, 2628673796, 2628673798, 2628673800, 2628673801, 2628673803, 2628673804, 2628673806, 2628673779)",hospital,,hospital
6342,257423737,"{'amenity': 'clinic', 'building': 'yes', 'name': 'Polindes Pattene'}","(2629539123, 2629539126, 2629539137, 2629539133, 2629539123)",clinic,,
6343,257423976,"{'addr:full': 'Jalan Poros Pattene Kuri', 'amenity': 'clinic', 'building': 'yes', 'building:levels': '2', 'name': 'Puskemas Marusu'}","(2629539686, 2629539659, 2629539672, 2629539699, 2629539686)",clinic,,
6344,257424022,"{'addr:full': 'Jalan Poros Pattene Kuri', 'amenity': 'clinic', 'building': 'yes', 'building:levels': '2', 'name': 'Puskemas Marusu'}","(2629539637, 2629539653, 2629539679, 2629539663, 2629539637)",clinic,,
6345,257678279,"{'name': 'Puskesmas Botombawo', 'amenity': 'hospital'}","(2631598808, 2631598807, 2631598809, 2631598810, 2631598808)",hospital,,
6346,257769436,"{'name': 'POLINDES', 'amenity': 'hospital', 'building': 'yes'}","(2632397068, 2632397067, 2632397065, 2632397066, 2632397068)",hospital,,
6347,257871858,"{'name': 'Boer Woo Tekh', 'amenity': 'pharmacy', 'building': 'yes'}","(2633334909, 2633334911, 2633334921, 2633334920, 2633334909)",pharmacy,,
6348,258733740,"{'addr:city': 'Bekasi', 'addr:full': 'Jalan Pramuka Nomor 55', 'addr:housenumber': '55', 'addr:postcode': '17141', 'addr:street': 'Jalan Pramuka, Kelurahan Marga Jaya, Kecamatan Bekasi Selatan, Kota Bekasi', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'RSUD Kota Bekasi', 'operator:type': 'government'}","(2640667725, 2640667726, 7327762830, 7327762831, 7327762832, 7327762833, 2640667727, 2640667728, 2640667729, 2640667725)",hospital,,hospital
6349,258734424,"{'addr:city': 'Bekasi, West Java', 'addr:housenumber': 'Kav.17-18', 'addr:postcode': '17510', 'addr:street': 'Jalan K.H. Noer Ali', 'amenity': 'hospital', 'healthcare': 'hospital', 'healthcare:speciality': 'general', 'name': 'RS Awal Bros Bekasi Barat', 'operator:type': 'private', 'website': 'http://awalbros.com/'}","(2640674203, 7270810249, 7311186653, 7311186652, 2640674204, 2640674206, 2640674207, 2640674203)",hospital,,hospital
6350,258734558,"{'addr:city': 'Bekasi', 'addr:full': 'Jl. KH. Noer Ali No.2, Kayuringin Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17144', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'RS Budi Lestari', 'operator:type': 'private'}","(2640675862, 2640675863, 2640675865, 2640675867, 7270810251, 7270810253, 2640675862)",hospital,,hospital
6351,258877633,"{'name': 'Posyandu Pannara', 'amenity': 'clinic', 'building': 'yes', 'M:toilets': 'yes', 'access:roof': 'no', 'M:electricity': 'yes', 'M:hazard_prone': 'no', 'clinic:type_id': 'posyandu', 'building:levels': '1', 'M:drinking_water': 'yes', 'capacity:persons': '100', 'M:capacity:persons': '100', 'building:condition': 'Baik', 'M:communication_availability': 'yes', 'M:transportation_availability': 'yes'}","(2641892676, 2641892675, 2641892677, 2641892678, 2641892676)",clinic,,
6352,258995159,"{'name': 'Puskesmas Manggasa', 'amenity': 'clinic', 'building': 'yes', 'M:toilets': 'yes', 'M:personels': '12', 'access:roof': 'no', 'M:electricity': 'yes', 'M:hazard_prone': 'no', 'clinic:type_id': 'puskesmas', 'building:levels': '1', 'M:drinking_water': 'yes', 'capacity:persons': '15 x 10', 'M:capacity:persons': '20', 'building:condition': 'baik', 'M:medicine_availability': 'Cukup', 'M:communication_availability': 'yes', 'M:transportation_availability': 'yes'}","(2035751180, 2035751177, 2035751179, 2035751181, 2035751180)",clinic,,
6353,258997488,"{'name': 'Puskesmas Kapasa', 'amenity': 'clinic', 'building': 'yes', 'M:toilets': 'yes', 'M:personels': '23', 'access:roof': 'no', 'M:electricity': 'yes', 'M:hazard_prone': 'no', 'clinic:type_id': 'puskesmas', 'building:levels': '-', 'M:drinking_water': 'yes', 'capacity:persons': '200', 'building:condition': 'Baik', 'M:medicine_availability': 'Cukup', 'M:communication_availability': 'yes', 'M:transportation_availability': 'yes'}","(2643052304, 2643052305, 2643052308, 2643052306, 2643052304)",clinic,,
6354,258997965,"{'name': 'Puskesmas Buloa', 'amenity': 'clinic', 'building': 'yes', 'M:personels': '10', 'access:roof': 'no', 'M:hazard_prone': 'no', 'clinic:type_id': 'puskesmas', 'building:levels': '1', 'capacity:persons': '25', 'building:condition': 'Baik', 'M:medicine_availability': 'Cukup'}","(2643055927, 2643055929, 2643055931, 2643055930, 2643055927)",clinic,,
6355,259008124,"{'name': 'Pustu BTP Blok AF', 'amenity': 'clinic', 'building': 'yes', 'access:roof': 'no', 'M:hazard_prone': 'yes', 'clinic:type_id': 'pustu', 'building:levels': '1', 'capacity:persons': '20', 'building:condition': 'buruk', 'M:communication_availability': 'no', 'M:transportation_availability': 'yes'}","(2643239795, 2643239791, 2643239793, 2643239797, 2643239795)",clinic,,
6356,259490874,"{'amenity': 'hospital', 'building': 'yes', 'name': 'Rumah Sakit Paru-paru'}","(2649152714, 2649153991, 2649152715, 2649153989, 2649152717, 2649955983, 2649955977, 2649152718, 2649152714)",hospital,,
6357,259544607,"{'name': 'Kimia', 'amenity': 'pharmacy', 'building': 'yes'}","(2649733880, 2649733881, 2649733884, 2649733885, 2649733887, 2649733889, 2649733892, 2649733894, 2649733897, 2649733899, 2649733902, 2649733905, 2649733908, 2649733912, 2649733914, 2649733917, 2649733880)",pharmacy,,
6358,259553282,"{'amenity': 'doctors', 'building': 'yes'}","(5544095673, 5544095674, 5544095672, 2649817371, 2649817373, 2649817374, 2649817376, 5544095675, 5544095673)",doctors,,
6359,259573314,"{'access:roof': 'no', 'amenity': 'clinic', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '2', 'building:material': 'brick', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'capacity:persons': '50-100', 'operator:type': 'private', 'source': 'survey'}","(2650011403, 2650011404, 2650011405, 2650011406, 2650011407, 2650011408, 2650011409, 2650011410, 2650011403)",clinic,,
6360,259838192,"{'addr:city': 'Tegal', 'addr:full': 'Jalan Ababil No.42, Randugunting, Kec. Tegal Sel., Kota Tegal, Jawa Tengah 52131', 'amenity': 'hospital', 'name': 'RSU Islam Harapan Anda', 'operator:type': 'private', 'website': 'https://harapananda.com/'}","(2652980317, 2652980321, 2652980327, 2652980328, 2652980332, 2652980330, 2652980325, 2652980323, 2652980316, 2652980317)",hospital,,
6361,261190301,"{'id': '2239', 'amenity': 'hospital', 'building': 'yes'}","(2668203853, 2668203855, 2668203911, 2668203909, 2668203853)",hospital,,
6362,261194331,"{'addr:full': 'PAGER JURANG, KEPUH HARJO', 'amenity': 'hospital', 'building': 'yes', 'id': '1511', 'level': '1', 'name': 'Puskesmas Pembantu', 'roof': 'Tile', 'structure': 'Reinforced_mansory', 'use': 'hospital', 'wall': 'brick'}","(2668246268, 2668246273, 2668246367, 2668246353, 2668246268)",hospital,,
6363,261196481,"{'addr:full': 'BATUR, KEPUH HARJO, CANGKRINGAN', 'amenity': 'clinic', 'name': 'POSYANDU SINGKONG'}","(2668243916, 2668243927, 2668244007, 2668243998, 2668243916)",clinic,,
6364,261200968,"{'addr:full': 'Karangeneng, Umbulharjo', 'amenity': 'hospital', 'building': 'yes', 'id': '15', 'level': '1', 'name': 'Puskesmas Pembantu Desa Umbulharjo', 'roof': 'Tile', 'structure': 'Unreinforced_mansory', 'use': 'Residential', 'wall': 'brick'}","(2668288532, 2668288236, 2668288308, 2668288576, 2668288574, 2668288606, 2668288594, 2668288564, 2668288532)",hospital,,
6365,261201651,"{'id': '12', 'use': 'Residential', 'name': 'WC Umum', 'roof': 'Tile', 'wall': 'brick', 'level': '1', 'amenity': 'toilets', 'building': 'yes', 'structure': 'Unreinforced_mansory'}","(2668291815, 2668291817, 2668291886, 2668291885, 2668291815)",toilets,,
6366,261201847,"{'id': '1749', 'amenity': 'toilets', 'building': 'yes'}","(2668276969, 2668276968, 2668276974, 2668276975, 2668276969)",toilets,,
6367,261202566,"{'id': '3206', 'amenity': 'toilets', 'building': 'yes'}","(2668305703, 2668305710, 2668305726, 2668305713, 2668305703)",toilets,,
6368,262240974,"{'name': 'MCK', 'access': 'MCK', 'amenity': 'toilets', 'building': 'yes'}","(2678978073, 2678978070, 2678978068, 2678978071, 2678978073)",toilets,,
6369,262501076,"{'name': 'PKT', 'amenity': 'hospital', 'building': 'yes'}","(2681709523, 2681709524, 2681709525, 2681709526, 2681709527, 2681709528, 2681709529, 2681709530, 2681709531, 2681709532, 2681709533, 2681709534, 2681709523)",hospital,,
6370,262501637,"{'amenity': 'hospital', 'name': 'RSUD Kudungga'}","(2681713739, 2681713740, 2681713741, 2681713742, 2681713739)",hospital,,
6371,266382389,"{'access:roof': 'no', 'addr:city': 'Pelaihari', 'addr:full': 'RT 6 Karang Taruna', 'addr:street': 'Jl Matah 2', 'amenity': 'clinic', 'building': 'yes', 'building:levels': '1', 'building:roof': 'tile', 'building:walls': 'brick', 'name': 'Puskesmas Pelaihari', 'operator:type': 'government'}","(2719448101, 2719448102, 2719448103, 2719448104, 2719448101)",clinic,,
6372,266382736,"{'name': 'Puskesmas Pelaihari', 'amenity': 'hospital', 'building': 'yes'}","(2719450863, 2719450864, 2719450867, 2719450869, 2719450863)",hospital,,
6373,267123671,"{'name': 'Puskesmas Teladan', 'amenity': 'clinic', 'building': 'yes', 'addr:full': 'Jalan Sisimangaraja', 'access:roof': 'no', 'building:roof': 'tile', 'operator:type': 'government', 'building:walls': 'brick', 'building:levels': '2', 'capacity:persons': '>200', 'building:structure': 'reinforced_masonry'}","(2725919021, 2725919023, 2725919025, 2725919027, 2726072181, 2725919029, 2725919031, 2725919033, 2725919034, 2725919021)",clinic,,
6374,267138155,"{'amenity': 'hospital', 'building': 'yes'}","(2726047748, 2726047749, 2726047750, 2726047751, 2726047748)",hospital,,
6375,267138164,"{'access:roof': 'no', 'addr:city': 'Medan', 'addr:full': 'Jl. Baru', 'amenity': 'clinic', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:material': 'concrete', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'capacity:persons': '50-100', 'name': 'Harapanku Klinik Utama Rawat Jalan', 'operator:type': 'private', 'source': 'Survey'}","(2726047848, 2726047851, 2726047854, 2726047858, 2726047861, 2726047864, 2726047868, 2726047870, 2726047874, 2726047876, 2726047879, 2726047881, 2726047883, 2726047885, 2726047848)",clinic,,
6376,267139426,"{'amenity': 'hospital', 'building': 'yes'}","(2915654704, 2726072163, 2726072165, 2726072167, 2726072169, 2726072171, 2726072173, 2726072175, 2726072178, 2726072179, 2915654702, 2915654704)",hospital,,
6377,268549326,"{'name': 'puskesmas bilokka', 'amenity': 'hospital', 'building': 'yes'}","(2738968625, 2738968626, 2738968627, 2738968628, 2738968625)",hospital,,
6378,270029192,"{'amenity': 'clinic', 'building': 'yes', 'healthcare': 'clinic', 'healthcare:speciality': 'general', 'name': 'Klinik UIN Sunan Kalijaga', 'opening_hours': '8:00-15:00', 'operator': 'UIN Sunan Kalijaga', 'operator:type': 'university'}","(2751260766, 2751260767, 2751260768, 2751260769, 2751260766)",clinic,,clinic
6379,270038136,"{'name': 'RS Gunung Sawo', 'amenity': 'hospital'}","(2751347893, 2751347895, 2751347896, 2751347898, 2751347893)",hospital,,
6380,270038792,"{'name': 'RSK Ngesti Waluyo', 'amenity': 'hospital'}","(2751357758, 2751357761, 2751357763, 2751357765, 2751357767, 2751357769, 2751357771, 2751357773, 2751357775, 2751357777, 2751357779, 2751357758)",hospital,,
6381,270038890,"{'amenity': 'hospital', 'name': 'RS PKU Muhamadiyah'}","(2751359548, 2751359552, 6793674161, 2751359554, 2751359556, 6793674167, 2751359559, 2751359560, 2751359562, 2751359564, 2751359548)",hospital,,
6382,270040187,"{'access:roof': 'yes', 'addr:city': 'Yogyakarta', 'addr:full': 'Jalan Cik Di Tiro No 30', 'amenity': 'hospital', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '3', 'building:material': 'concrete', 'building:roof': 'tile', 'building:structure': 'steel_frame', 'capacity:persons': '>500', 'emergency': 'yes', 'healthcare': 'hospital', 'healthcare:speciality': 'general', 'name': 'Rumah Sakit Panti Rapih', 'operator:type': 'private', 'source': 'survey', 'website': 'http://newsite.pantirapih.or.id/newsite/id/beranda/'}","(2751368998, 2751368999, 4122657409, 2751369000, 5650851612, 5650851613, 5650851614, 5650851616, 5650851627, 5650851628, 5650851629, 5650851630, 2751369002, 5650851631, 5650851632, 5650851635, 4122657422, 5650851641, 2751368998)",hospital,,hospital
6383,272727464,"{'amenity': 'toilets', 'building': 'utility'}","(2776577913, 2776577912, 2776577914, 2776577915, 2776577913)",toilets,,
6384,272829664,"{'name': 'PUSKESMAS RIMBO BUJANG', 'amenity': 'hospital'}","(2777482817, 2777482818, 2777482819, 2777482820, 2777482821, 2777482822, 2777482817)",hospital,,
6385,273660215,"{'access:roof': 'no', 'addr:full': 'Jalan Jayaningprangan', 'amenity': 'hospital', 'building': 'hospital', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:material': 'brick', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:use': 'medical', 'building:walls': 'brick', 'capacity:persons': '50-100', 'height': '7.6', 'name': 'Rumah Sakit Khusus Puri Nirmala', 'operator:type': 'private', 'source': 'survey'}","(2784990756, 2784990794, 2784990797, 2784990760, 2784990756)",hospital,,
